  4000
  4000
  4000
  4000
  4000
  4000
  4000
  4000
  8000
  8000
  8000
  8000
  8000
  8000
  8000
  8000
  8000
 12000
 12000
 12000
 12000
 12000
 12000
 12000
 12000
 12000
 16000
 16000
 16000
 16000
 15998
 15992
 11983
 11972
 11956
 15888
 15864
 15834
 15794
 15747
 15686
 11596
 11485
 11351
 14984
 14789
 14569
 14323
 14037
 13691
  9323
  8923
  8462
 11519
 10927
 10233
  9546
  8836
  8036
  7186
  6684
  6211
  9006
  8400
  7785
  7192
  6655
  6146
  5670
  5236
  4824
  7437
  6857
  6314
  5827
  5373
  4929
  4528
  4166
  3847
  6252
  5725
  5236
  4812
  4423
  4036
  3726
  3446
  3173
  5357
  4849
  4404
  4012
  3650
  3324
  3064
  2841
  2614
  4538
  4066
